id;text;created_at;campaign_id;user_id;parent_id;likes_count
40 843;😭;1 Январь, 2024, 14:06;6 311;bcebd2aa-e0ca-8317-30c9-ed0052cbad52;;2
40 845;Все будет хорошо🙏🏻;1 Январь, 2024, 17:31;6 311;1486cfc2-41b0-63ca-3589-a17c09ef19c7;;6
40 851;🙏🏻🤍🫶🏻;2 Январь, 2024, 00:08;6 313;02745502-74ef-5805-9b27-f8cc61596beb;;2
40 861;🤲🏽🤲🏽🤲🏽;2 Январь, 2024, 12:57;6 350;295901e9-0153-6e85-d583-f7d42346366e;;0
40 866;🤲🏻🤲🏻🤲🏻🤲🏻;2 Январь, 2024, 15:30;6 350;bf9a2664-338d-0694-6330-49d082ae85f9;;0
40 870;Перевязки стоят 614 тыс.? Это как? Это кто делает перевязки, за такую сумму? Если надо просто перевязыватб раны, я готов это делать бесплатно.;2 Январь, 2024, 23:56;6 311;200570aa-734e-1277-5fae-855c735cff5a;;3
40 875;@Белая чайка Здравствуйте! Это общая сумма сбора. Складывается из нескольких пунктов. Перевязки, после операции, делают под наркозом. В документе сбора вложена смета, в которой мы максимально подробно всё расписали🦋;3 Январь, 2024, 09:27;6 311;5eae0b6e-9a4e-f182-bfb0-56f75de941ca;40 870;2
40 877;Дай Аллах тебе скорейшего излечения ♥️;3 Январь, 2024, 11:31;6 368;2f083523-fae0-b6af-f8c7-9b08bedc3e82;;1
40 879;Малышка🫶все будет хорошо!;3 Январь, 2024, 14:59;6 367;dabc656d-fcdb-655c-a47a-700e4f73a0c8;;0
40 880;Скорейшего выздоровления!❤️;3 Январь, 2024, 16:43;6 338;44ad6528-e3a8-f5c2-47dc-78154318bc80;;3
40 883;Спасибо за вашу поддержку ❤️;3 Январь, 2024, 20:34;6 338;683ad6df-7799-da29-1715-ecae9ec6318a;40 880;0
40 884;🍉🍌🍍🍇🍨🍦🍫🍬🍭;3 Январь, 2024, 21:24;6 368;75c63632-d757-86ea-7b45-92e4839ab7d3;;1
40 885;🤲🏻;3 Январь, 2024, 23:41;6 350;87c2d972-1187-525e-42d6-04b7aeefd28e;;1
40 886;🤲🏻;4 Январь, 2024, 00:13;6 201;30fcaf65-9dbc-46b8-7c48-190fa20e4634;;3
40 889;❤️;4 Январь, 2024, 03:09;6 201;e808aef6-30af-9fcf-d81c-40be7650c01b;;3
40 891;Аллахумма Барик , такой красивый. Пусть Всевышний исцелит наилучшим исцелением;4 Январь, 2024, 06:50;6 201;4dfe31e2-25a0-1364-c059-e9d0c1524842;;6
40 892;Дай Аллагь скорейшего выздоровления;4 Январь, 2024, 06:52;6 201;bff5116e-4fe3-5c8c-c507-4b676a00a0eb;;4
40 893;Дай Аллах исцеление. Он Исцеляющий;4 Январь, 2024, 09:01;6 201;bd3b847a-3cde-7861-9d03-54b23d0c58f8;;5
40 894;Ма Ша Аллаh,какой красивый ребёнок🥰 Дала деза моаршал лолда хьона!!🥺;4 Январь, 2024, 09:48;6 368;3b2697e2-f815-2ee0-68ee-83abb02949c5;;3
40 896;Здоровья и благополучия ребятам! 🙏❤️;4 Январь, 2024, 10:42;6 311;e079cc77-003c-082b-e97d-c26d8aa885d0;;2
40 897;Ты все победишь Лапонька, Всевышний поможет 🙏🏻🙏🏻🙏🏻здоровья тебе❤️;4 Январь, 2024, 10:58;6 338;c6f87876-03fe-2bba-978f-f900a098ca44;;1
40 899;🙏🏻;4 Январь, 2024, 12:20;6 338;a5cc563e-b0e2-0cdb-646c-3e825715d12b;;1
40 901;Спасибо вам огромное за поддержку ❤️ Маидат она сейчас особенно нужна 🙏🏻;4 Январь, 2024, 13:35;6 338;683ad6df-7799-da29-1715-ecae9ec6318a;40 897;0
40 902;💚💚💚;4 Январь, 2024, 13:36;6 338;683ad6df-7799-da29-1715-ecae9ec6318a;40 899;0
40 903;🤲🏻🤲🏻;4 Январь, 2024, 14:12;6 201;bf9a2664-338d-0694-6330-49d082ae85f9;;3
40 905;Да исцелит тебя Аллах, ибо только Он Исцеляющий, Его исцеление не оставляет ни одной болезни, души и тела!;4 Январь, 2024, 18:16;6 201;4f28ee1a-fb07-ca74-d6f8-e9d508fea3f8;;9
40 906;@bina амин 🤲🏻;4 Январь, 2024, 18:54;6 201;908dd17e-6d11-5ec9-4759-f9e9d61ebcb5;40 891;0
40 907;@Moon Амин 👌🏻;4 Январь, 2024, 18:54;6 201;908dd17e-6d11-5ec9-4759-f9e9d61ebcb5;40 892;0
40 908;@Джейран Амин 🤲🏻;4 Январь, 2024, 18:54;6 201;908dd17e-6d11-5ec9-4759-f9e9d61ebcb5;40 893;0
40 909;@Ssaya Anonim 🤲🏻;4 Январь, 2024, 18:54;6 201;908dd17e-6d11-5ec9-4759-f9e9d61ebcb5;40 903;0
40 910;@Жил Был 🤲🏻;4 Январь, 2024, 18:54;6 201;908dd17e-6d11-5ec9-4759-f9e9d61ebcb5;40 905;1
40 917;@Жил Был Амин;4 Январь, 2024, 22:47;6 201;059a1960-bdb1-c0a5-9a59-281716267699;40 905;0
40 918;Алине очень нужна ваша помощь! 🙏;4 Январь, 2024, 23:22;6 078;3933de13-1f86-6fd9-2d0e-243a5832d58b;;5
40 924;@Жил Был Амин я АЛЛАГЬ 🤲🙏🏻;5 Январь, 2024, 09:47;6 201;e994a0e1-6113-dab4-82f2-7e6a354a00a3;40 905;0
40 925;Дай Аллах скорейшего исцеления и защити от недуг 🤲;5 Январь, 2024, 09:54;6 201;a03b90a9-90ba-f5f4-943b-6330251d4804;;4
40 926;Сейчас будем помогать 🦁❤️;5 Январь, 2024, 10:13;6 248;7f05d1d9-a6ff-ba0a-faf3-3f7a2550e073;;10
40 929;Дай Аллаh скорейшего восстановления, пусть Всевышний убережет вас от всех болезней 🤲🏻;5 Январь, 2024, 11:27;6 201;4976948f-522a-9390-3c61-2b5fd56ffe96;;1
40 933;🤲❤️;5 Январь, 2024, 11:45;6 201;ac3581ac-9a78-5aaf-4ae1-5fcc5c1503fb;;2
40 934;@Лев Царь Зверей Амин 🤲🏻;5 Январь, 2024, 11:57;6 201;908dd17e-6d11-5ec9-4759-f9e9d61ebcb5;40 925;0
40 935;@Манул Амин 🤲🏻;5 Январь, 2024, 11:57;6 201;908dd17e-6d11-5ec9-4759-f9e9d61ebcb5;40 929;1
40 937;Пусть Аллагь исцелит;5 Январь, 2024, 12:21;6 370;0c34cc17-5ab2-214d-2219-9402d828f13d;;2
40 939;Пусть Всевышний Аллах облегчит малышке и его родителям🤲🏼;5 Январь, 2024, 13:31;6 366;c55b6599-fb71-0ce6-3deb-3c20cf3a4974;;3
40 940;Друзья, спасибо за поддержку ❤️ Сбор завершён ✨;5 Январь, 2024, 13:32;6 338;683ad6df-7799-da29-1715-ecae9ec6318a;;0
40 941;@Заяц Амин йя Муджибу;5 Январь, 2024, 13:32;6 366;f1d23809-f3c7-7256-aa82-afa8c4162c5d;40 939;1
40 942;Какая красавица, табаракаЛлаh🌷 Пусть милость Всевышнего не оставит тебя.;5 Январь, 2024, 13:34;6 202;f1d23809-f3c7-7256-aa82-afa8c4162c5d;;4
40 943;Пусть Аллах исцелит ее наилучшим исцелением ❤️ АльхамдулилЛях,  что интеллект сохранен;5 Январь, 2024, 13:42;6 202;8b6b9130-35de-7279-dd6a-67aca541fa93;;3
40 947;🤲🏼;5 Январь, 2024, 14:45;6 206;3475f357-7772-d37c-892c-1dddad224480;;0
40 948;🙏🏻;5 Январь, 2024, 14:46;6 206;24d3b0df-4cdb-87ff-d488-9432106de2bf;;1
40 951;@Здравствуйте Это я Амин 🤲🏻;5 Январь, 2024, 15:49;6 202;908dd17e-6d11-5ec9-4759-f9e9d61ebcb5;40 943;0
40 952;@Странница Амин 🤲🏻;5 Январь, 2024, 15:49;6 202;908dd17e-6d11-5ec9-4759-f9e9d61ebcb5;40 942;0
40 953;Пусть Аллах излечит наилучшим образом малыша 🤲🏻🤲🏻🤲🏻🤲🏻;5 Январь, 2024, 16:03;6 366;bf9a2664-338d-0694-6330-49d082ae85f9;;4
40 954;Ма Ща Аллах красавица ❤️🤲🏻 дай Всевышний тебе исцеления малышка 🤲🏻🤲🏻🤲🏻🤲🏻;5 Январь, 2024, 16:05;6 202;bf9a2664-338d-0694-6330-49d082ae85f9;;1
40 955;شفاها الله وعافاها ♥️ آمين يا رب العالمين;5 Январь, 2024, 16:34;6 202;d47ed272-2f93-59fc-df06-33039f996534;;1
40 957;شفاه الله وعافاه ♥️ آمين يا رب العالمين;5 Январь, 2024, 16:37;6 206;d47ed272-2f93-59fc-df06-33039f996534;;3
40 958;شفاه الله وعافاه ♥️ آمين يا رب العالمين;5 Январь, 2024, 16:38;6 118;d47ed272-2f93-59fc-df06-33039f996534;;9
40 959;شفاها الله وعافاها ♥️ آمين يا رب العالمين;5 Январь, 2024, 16:39;6 368;d47ed272-2f93-59fc-df06-33039f996534;;3
40 966;🙏🏻;5 Январь, 2024, 17:26;6 329;d89c6c20-f733-f3d5-77d5-e25b908ac572;;0
40 968;да поможет Аллаh Самиру;5 Январь, 2024, 18:20;6 343;56587f0e-c258-c172-09ca-7e0e8ab9e31b;;7
40 970;Самир , пусть Аллах исцелит 🙏;5 Январь, 2024, 18:32;6 343;257749cd-ec2c-f62f-b602-9b2ffaeb3cfa;;9
40 971;Пусть Аллах поможет и исцелит 🙏;5 Январь, 2024, 18:34;6 366;257749cd-ec2c-f62f-b602-9b2ffaeb3cfa;;1
40 972;🤲🏻🫂;5 Январь, 2024, 18:57;6 329;56733aa2-0898-dd3e-542f-40d341f076ea;;0
40 974;Выздоравливай, крошка ❤️;5 Январь, 2024, 19:06;6 366;1984a928-a41c-93cd-0f65-5db088a6858d;;1
40 975;да исцелит тебя Аллах наилучшим исцелением. اللهم امين.;5 Январь, 2024, 19:08;6 366;59af3d6f-9d32-986c-857e-36a941be9f32;;2
40 976;Дай Аллах здоровья этой прекрасной малышке;5 Январь, 2024, 19:31;6 202;7913806b-1ba5-9edf-c55b-2922c1581f7b;;4
40 977;🫂;5 Январь, 2024, 19:45;6 329;e7a04ebc-1394-7490-0af5-a7b52dce7051;;0
40 982;@lulu Амин 🤲🏻;5 Январь, 2024, 23:09;6 202;908dd17e-6d11-5ec9-4759-f9e9d61ebcb5;40 976;0
40 983;@Ssaya Anonim Амин 🤲🏻;5 Январь, 2024, 23:09;6 202;908dd17e-6d11-5ec9-4759-f9e9d61ebcb5;40 954;0
40 985;да поможет Аллах;5 Январь, 2024, 23:58;6 343;1997fa7f-2e3d-c58b-777e-622ea19b1e03;;4
40 988;🙏;6 Январь, 2024, 01:12;6 329;9b4c2a6d-6afd-2b25-3f0d-0e0ce5c0009a;;0
40 992;Дай Аллах скорейшего исцеления;6 Январь, 2024, 06:59;6 206;d2414086-b985-d500-4b4b-426b8432be17;;3
40 993;@🍃 амин 🤲🏻;6 Январь, 2024, 11:58;6 206;908dd17e-6d11-5ec9-4759-f9e9d61ebcb5;40 992;0
40 996;От нас с Амирой❤️;6 Январь, 2024, 13:55;6 078;a1d53461-0dc1-db0e-319c-a458ed616ab9;;2
40 998;Дай Аллах1 полго выздоровления ❤;6 Январь, 2024, 19:13;6 120;b35ee0de-4898-e7d6-442b-f07b37ced63e;;4
40 999;Пусть Всевышний поможет;6 Январь, 2024, 20:58;6 202;b5404f56-4261-7377-19be-4bc8f49b4818;;5
41 000;Ин Ша Аллах все будет хорошо !;6 Январь, 2024, 21:21;6 343;fb936949-bf0a-9688-5a21-0ef5b01f5cca;;5
41 010;🤲;7 Январь, 2024, 12:51;6 118;d8005a31-1681-eb1c-63dd-f4d4adc6bf5b;;5
41 011;@Абдурахманова Айзанат Амин 🤲🏻;7 Январь, 2024, 14:35;6 202;908dd17e-6d11-5ec9-4759-f9e9d61ebcb5;40 999;0
41 012;поможем скорее;7 Январь, 2024, 22:33;6 304;a5dd2f0b-4354-8f02-fd13-d845da01bd5f;;6
41 021;Пусть Аллах воздаст всем и каждому ❤️;8 Январь, 2024, 15:44;6 343;1984a928-a41c-93cd-0f65-5db088a6858d;;3
41 022;Дай, Аллах, тебе здоровья, Юсуф🤲;8 Январь, 2024, 15:48;6 118;11b7e967-e9e4-d2f8-b4d2-e6e0e8515f88;;4
41 024;Да поможет ей Всевышний 🙏;8 Январь, 2024, 19:44;6 377;35ea9170-55e0-58e5-5ecc-aedf5858c5bb;;5
41 026;Пусть Аллах1 поможет всем больным детишкам🫶🏻🥹;8 Январь, 2024, 22:21;6 120;43f21051-e876-ca32-2cd0-06b48ad01cb0;;4
41 027;🤍;8 Январь, 2024, 23:29;6 374;e3718637-5796-aef0-c74d-85884cded634;;0
41 031;@Магот 💚;9 Январь, 2024, 09:06;6 374;462443d2-b841-573d-27b4-f464f71541af;41 027;0
41 032;От Матвея🌸;9 Январь, 2024, 09:45;6 078;a1d53461-0dc1-db0e-319c-a458ed616ab9;;3
41 035;94:5;9 Январь, 2024, 10:35;6 118;659fbd8d-9e3a-568d-a93f-fe19b2cd708b;;2
41 039;🤲;9 Январь, 2024, 14:03;6 352;9644f88e-7735-8000-ff2d-ab86e8ccd743;;4
41 040;Друзья давайте поможем вместе;9 Январь, 2024, 14:53;6 304;f4145db0-b614-7aca-920a-8c2aca85f2eb;41 012;2
41 044;Аллахо дезза моаршал лолда хьона!!;9 Январь, 2024, 17:57;6 368;132add01-dd9f-251a-e4bc-e083acaf51fc;;2
41 048;Пусть Всевышний дарует тебе здоровье, дорогая!💜;9 Январь, 2024, 18:33;5 724;c4477f1c-4d25-54da-e2d3-daae1ab0a354;;3
41 049;Пусть Всевышний исцелит тебя наилучшим исцелением, маленькая! 💜;9 Январь, 2024, 18:35;6 377;c4477f1c-4d25-54da-e2d3-daae1ab0a354;;1
41 050;@El' огромная благодарность Вам за такой теплый посыл ♥️;9 Январь, 2024, 20:03;5 724;f9a77bce-7427-442c-9db1-f2bc1960ba1b;41 048;0
41 051;Дай Аллах всем деткам здоровья и счастливой доли🙏🏻❤️;9 Январь, 2024, 20:25;5 724;c6f87876-03fe-2bba-978f-f900a098ca44;;2
41 052;Аллах сохранит жизни всех детей, пусть наступит в мире мир🙏🏻❤️;9 Январь, 2024, 20:31;6 352;c6f87876-03fe-2bba-978f-f900a098ca44;;5
41 053;@Лилия спасибо огромное Вам за поддержку ❤️;9 Январь, 2024, 21:31;5 724;f9a77bce-7427-442c-9db1-f2bc1960ba1b;41 051;1
41 054;Не за что , если подарите форму ( футболку и шорты;9 Январь, 2024, 22:39;6 347;649d0603-b3fc-a7e5-a124-af1a03a23a77;;0
41 055;Ихляс пусть Аллах облегчит и исцелит тебя!;9 Январь, 2024, 22:55;6 352;414db77b-6069-16d7-6235-9d4100401508;;4
41 056;🩷;9 Январь, 2024, 23:47;6 373;59b3dfc6-4b2f-51bf-2fe6-b74d70eff766;;0
41 057;Пусть Всевышний поможет и исцелит мальчика 🌸;10 Январь, 2024, 00:53;6 207;a99be177-4b12-2c27-c6a0-4514c06a2335;;7
41 058;💔;10 Январь, 2024, 01:22;5 775;705fabdd-0a65-0bea-1ac8-86513f19c162;;2
41 059;Пирожочки 😭❤️;10 Январь, 2024, 01:31;6 373;318b96b7-428c-f95e-d589-45b7493b6edf;;1
41 060;Здоровья тебе, милый мальчик🥹❤️;10 Январь, 2024, 02:30;6 383;b696fa36-548b-d24f-d735-cf6b6450c6d8;;1
41 061;@Степной ястреб благодарим Вас за поддержку ❤️;10 Январь, 2024, 08:11;5 775;f9a77bce-7427-442c-9db1-f2bc1960ba1b;41 058;0
41 062;@Даурский ёж Спасибо!🙏🏼💚;10 Январь, 2024, 10:13;6 383;462443d2-b841-573d-27b4-f464f71541af;41 060;0
41 063;Здоровья тебе маленький герой!;10 Январь, 2024, 10:53;6 352;16bd0522-8b6b-3926-a248-c365db5107c6;;4
41 065;Пусть Аллах поможет сладкому ❤️‍🩹;10 Январь, 2024, 12:17;6 343;83b16832-19d0-e2b9-cd5d-603583ff5111;;2
41 066;🙏;10 Январь, 2024, 13:05;6 311;a36ef850-2853-0bb1-55ae-977b6284b4bb;;2
41 069;Аминь✅;10 Январь, 2024, 15:58;6 120;84faff9b-e2ff-b7fe-4776-25bfc91c011f;;2
41 071;Здоровья, малыш ❤️;10 Январь, 2024, 19:46;6 352;f9b75f83-fa9f-c0f0-b71c-317959501846;;1
41 072;🤲🤲🤲;10 Январь, 2024, 20:59;6 352;cd1be2b9-89ca-98c9-6e03-d6360fc3ce64;;1
41 073;🥹❤️;10 Январь, 2024, 21:11;6 352;5318d951-881b-1541-ba46-cd9a53809bd6;;0
41 074;Добрый день, скажите пожалуйста а в каком городе эта девочка и с кем проживает? Сколько ей лет?;10 Январь, 2024, 21:15;5 775;68995020-68bc-570a-1391-f11ec1df17e5;;1
41 075;@Снежный Барс Донара живёт в детском доме для детей-инвалидов в Калининградской области;10 Январь, 2024, 21:46;5 775;f9a77bce-7427-442c-9db1-f2bc1960ba1b;41 074;0
41 076;"@МБОО ""Ты ему нужен"" мы давно и успешно сопровождаем Донару - привозим не на лечение, реабилитацию, приобретаем технические средства реабилитации, предоставляем и оплачиваем няню на всё время сопровождения нашей организацией";10 Январь, 2024, 21:48;5 775;f9a77bce-7427-442c-9db1-f2bc1960ba1b;41 074;0
41 079;"@МБОО ""Ты ему нужен"" скажите пожалуйста, а как можно связаться с кем-либо,чтобы узнать как ее навестить?";10 Январь, 2024, 23:39;5 775;68995020-68bc-570a-1391-f11ec1df17e5;41 074;0
41 080;@Снежный Барс Донаре 13 лет;11 Январь, 2024, 01:53;5 775;f9a77bce-7427-442c-9db1-f2bc1960ba1b;41 074;0
41 081;🐯;11 Январь, 2024, 01:54;6 207;07fc4b69-bfb4-2be6-5e99-8429e4ec4c7d;;3
41 082;Здесь нет возможности оставить номер телефона куратора. Найдите, пожалуйста, страничку нашего фонда в любой соцсети и мы свяжем Вас с нашим куратором;11 Январь, 2024, 01:56;5 775;f9a77bce-7427-442c-9db1-f2bc1960ba1b;41 074;0
41 085;Чан Селим тха;11 Январь, 2024, 13:02;6 207;11585738-589e-89b0-0d79-af49e4ccb5e6;;2
41 086;Дай Аллах ему сил и здоровья 🤲🏼;11 Январь, 2024, 13:26;6 207;1376e0de-aa82-82b3-b3fb-406f41891394;;4
41 096;Не получается помочь, перевод не проходит;11 Январь, 2024, 19:06;6 380;372aa947-6e28-1120-ccd3-2c5be994f00f;;0
41 097;Не получается;11 Январь, 2024, 19:39;6 380;b9ac61e6-883e-0c66-f86b-12cdb1a21c3f;;0
41 098;надеюсь все будет хорошо❤️❤️❤️;11 Январь, 2024, 19:59;6 387;7d41412b-ef15-3a79-fae9-2bf701f6da84;;2
41 099;@Nadiya Ин ша Аллах 💞;11 Январь, 2024, 20:26;6 387;7154eb8f-f438-6a73-8557-b167ce8e902a;41 098;0
41 100;Почему не получается?;11 Январь, 2024, 20:29;6 380;7154eb8f-f438-6a73-8557-b167ce8e902a;;0
41 101;Скорейшего завершения сбора и пусть у всех животных появятся любящие семьи❤️;11 Январь, 2024, 21:17;6 424;082a967f-7214-5c7e-6bb7-c24486e8b294;;6
41 102;Поможем все вместе! ❤️❤️❤️;11 Январь, 2024, 21:21;6 424;07a0866f-0021-bf14-8228-425a6cc6d5a2;;6
41 103;Почему не проходит оплата именно по этому мальчику?;11 Январь, 2024, 21:22;6 402;4cc2c197-c387-4042-12b4-44462c00cbfd;;0
41 104;Сбой был похоже , у меня прошло;11 Январь, 2024, 22:37;6 402;64e2f21f-60fa-9a5b-a583-5fa74e8dd6bd;;0
41 106;Поддерживаем ❤️;12 Январь, 2024, 00:44;6 424;f9b75f83-fa9f-c0f0-b71c-317959501846;;3
41 107;Пусть Всевышний исцелит наилучшим образом;12 Январь, 2024, 03:14;6 207;17bdd770-6c77-2830-a0de-a4662eb89852;;1
41 117;🤲🤲🤲;12 Январь, 2024, 07:47;6 207;0e3dfcbe-a2c1-ec03-2cb7-809c7b007da1;;0
41 118;Дай Аллах тебя здоровья Ахи 😍;12 Январь, 2024, 07:51;6 402;772633a4-134b-9423-b905-2771ad66ca87;;3
41 119;Пусть Аллах поможет Сулиму🙏🤲;12 Январь, 2024, 08:04;6 120;ff4ecefa-60eb-0199-24ba-09677b16a2c3;;3
41 121;Выздоравливай Всевышний поможет сделав врачей причиной выздоровления!;12 Январь, 2024, 09:53;6 378;64c70451-a8af-40cc-9590-9a8bd7028359;;13
41 122;🫶🏻;12 Январь, 2024, 10:16;6 257;c7b2761f-3531-ae3f-865f-a0a1392cf572;;2
41 124;Давайте поможем малышке;12 Январь, 2024, 10:52;6 403;0a35d031-1451-da6e-a48b-55b65bcffb26;;2
41 127;Путь всё животные найдут дом!;12 Январь, 2024, 11:21;6 387;26ea4748-8f46-40fb-c3d1-c9a20d0d6ed3;;1
41 128;Все нормально прошло;12 Январь, 2024, 11:35;6 380;4eb5868f-f5bd-1e3f-9a09-1eeb07f2998f;;0
41 129;Пусть добро и мир живёт в наших сердцах и над головой 🕊️🕊️🕊️с благословения Аллаха🤲🤲🤲;12 Январь, 2024, 12:26;6 369;bf7c374e-8828-8635-0839-535e3c65c60f;;1
41 130;Пусть Аллах исцелит Анису.;12 Январь, 2024, 13:03;6 369;3a1a8ff1-2f48-72bc-4c78-4b737f870821;;1
41 131;пусть Аллах поможет ❤️;12 Январь, 2024, 13:03;6 258;43a31ead-fd9d-1c83-7ee2-be0782428686;;3
41 132;Дай Аллах,чтобы посредством этой операции Аниса в будущем смогла читать Коран❤️;12 Январь, 2024, 13:05;6 369;377354f8-c7fc-c0bb-01d7-3fcffe8dc7e4;;1
41 133;"Они спрашивают тебя о сиротах. Скажи: ""Делать им добро — хорошо. Если вы объедините свои дела, то ведь они — ваши братья. Аллах отличает распространяющего нечестие от творящего добро. Если бы Аллах захотел, то поставил бы вас в затруднительное положение. Воистину, Аллах — Могущественный, Мудрый"" 2:220";12 Январь, 2024, 13:15;5 779;377354f8-c7fc-c0bb-01d7-3fcffe8dc7e4;;3
41 134;у меня проходит;12 Январь, 2024, 13:43;6 402;3bed84e7-ad59-5ca6-3162-bbf3238987df;;0
41 135;Скорейшего исцеления Анисе 🙏 пусть прекрасные глазки видят!;12 Январь, 2024, 13:54;6 369;c6ad889a-b8d4-4c85-032b-301eba7b54b2;;1
41 136;☝️;12 Январь, 2024, 14:24;6 381;e3bcdd05-6483-dbd8-2e09-812781464a8b;;0
41 137;❤️;12 Январь, 2024, 14:31;6 398;21507f61-90c0-340e-c5b8-a534ccf53ec2;;2
41 138;💙🫶🏻;12 Январь, 2024, 14:32;6 341;21507f61-90c0-340e-c5b8-a534ccf53ec2;;4
41 139;شفاها الله وعافاها ♥️ آمين يا رب العالمين;12 Январь, 2024, 14:49;6 259;d47ed272-2f93-59fc-df06-33039f996534;;3
41 140;شفاه الله وعافاه ♥️ آمين يا رب العالمين;12 Январь, 2024, 14:50;6 402;d47ed272-2f93-59fc-df06-33039f996534;;1
41 141;شفاها الله وعافاها ♥️ آمين يا رب العالمين;12 Январь, 2024, 14:51;6 369;d47ed272-2f93-59fc-df06-33039f996534;;2
41 146;Очень хороший, упорный мальчик. Пусть Всевышний поможет ему;12 Январь, 2024, 15:24;6 402;3b6e4da0-1cb1-82cc-eaa0-51060134ff5e;;1
41 147;выздоравливай, малышка 💚;12 Январь, 2024, 15:57;6 257;f4fdbc4a-07ec-2bcf-b410-050809d152d5;;5
41 148;малышечка, пусть Всевышний поможет. 💓;12 Январь, 2024, 17:41;6 259;a47765e6-ce7c-1e3d-3e9e-4d17da0c197e;;1
41 149;@Дубровник благодарим Вас за поддержку ❤️;12 Январь, 2024, 18:14;5 779;f9a77bce-7427-442c-9db1-f2bc1960ba1b;41 133;0
41 151;❤️;12 Январь, 2024, 18:17;6 414;c59ebdd1-a0ea-0f87-0b9f-ad0f697c490e;;3
41 152;🥹;12 Январь, 2024, 18:18;6 421;c59ebdd1-a0ea-0f87-0b9f-ad0f697c490e;;1
41 153;Пусть всё будет хорошо у малышки;12 Январь, 2024, 18:25;6 380;3b6e4da0-1cb1-82cc-eaa0-51060134ff5e;;2
41 155;❤️‍🩹🙏🏻;12 Январь, 2024, 19:26;6 414;8d94b225-3e2c-aeb0-0772-a11bb532baf5;;3
41 156;🙏🏻;12 Январь, 2024, 20:08;6 414;a5cc563e-b0e2-0cdb-646c-3e825715d12b;;3
41 158;🙏;12 Январь, 2024, 20:47;6 401;f9e80e8c-ba5c-db0c-f997-c09adbf715a1;;0
41 159;Выздоравливай родной;12 Январь, 2024, 20:52;6 421;7e59cf02-279f-9e95-bf5e-1f24933b35a4;;1
41 160;🤍;12 Январь, 2024, 21:05;6 401;f09e243b-43f0-943f-5cfc-403a118a0c5c;;0
41 161;Пусть Аллах исцелит тебя;12 Январь, 2024, 21:25;6 421;0f27bbe9-9922-32d1-560d-f7fd1f87964f;;1
41 162;🙏🙏🙏;12 Январь, 2024, 21:26;6 421;c28a8e5d-0e58-7112-9442-6f978eeab36e;;1
41 163;Пусть Всевышний поможет тебе , малыш!!;12 Январь, 2024, 21:51;6 401;feffe4d1-1c7a-c0f8-9625-af11435274de;;0
41 164;Пусть Всевышний поможет тебе, золотой!;12 Январь, 2024, 21:52;6 400;feffe4d1-1c7a-c0f8-9625-af11435274de;;2
41 165;Платежи не проходят;12 Январь, 2024, 21:52;6 379;196cee7d-6295-34c7-9bd5-bb3f4327ee36;;1
41 166;Пусть Всевышний поможет тебе, малышка!!;12 Январь, 2024, 21:53;6 399;feffe4d1-1c7a-c0f8-9625-af11435274de;;2
41 167;Пусть Аллах тебя исцелит, миленький !!;12 Январь, 2024, 21:54;6 421;feffe4d1-1c7a-c0f8-9625-af11435274de;;1
41 168;@Даурский ёж аминь;12 Январь, 2024, 21:55;6 401;26719e61-787c-f158-cf4c-d0d39852e9eb;41 163;0
41 170;Большое спасибо за помощь детям! Поможем детям приобрести нужные, бытовые навыки ❤;12 Январь, 2024, 22:25;6 279;ebcd94fa-f600-e430-6c4d-974e9bf05c9d;;3
41 171;Азамат, малыш, пусть Аллах исцелит 🙏;12 Январь, 2024, 22:55;6 421;257749cd-ec2c-f62f-b602-9b2ffaeb3cfa;;1
41 172;Мухаммад, Аллах с тобой! Все будет хорошо🙏;12 Январь, 2024, 22:58;6 414;257749cd-ec2c-f62f-b602-9b2ffaeb3cfa;;5
41 173;🤲🏻🤲🏻;12 Январь, 2024, 23:16;6 412;bf9a2664-338d-0694-6330-49d082ae85f9;;0
41 174;Пусть Аллах излечит наилучшим образом 🤲🏻🤲🏻;12 Январь, 2024, 23:16;6 401;bf9a2664-338d-0694-6330-49d082ae85f9;;1
41 176;Пусть Аллагь излечит наилучшим образом ❤️;13 Январь, 2024, 01:45;6 421;2a74fb97-6316-30e4-ccc7-fd074467c4ad;;3
41 178;Пусть Аллах исцелит полным исцелением.;13 Январь, 2024, 10:16;6 414;cbd53bfc-fd34-fc08-69df-a4aac0f5e34b;;3
41 179;Поддерживаем 💖;13 Январь, 2024, 10:22;6 424;94493bbf-6ff3-6728-8181-93cf357a81c2;;3
41 181;Пусть Всевышний исцелит наилучшим образом ❤️;13 Январь, 2024, 14:16;6 414;463dc0db-92f4-8808-932d-2d24d5fa5c38;;4
41 182;Пусть Аллах излечит наилучшим образом❤️;13 Январь, 2024, 15:27;6 401;1304f3db-2ba7-b1e4-7f26-1d617c4f9fda;;0
41 183;❤️‍🩹🙏🏻;13 Январь, 2024, 18:36;6 414;47cff162-80d1-10ea-5309-dcbcfe9ca08d;;1
41 184;💚💚💚;13 Январь, 2024, 18:58;6 424;15d681e0-c037-7d6e-bf6a-0221e4aeca65;;2
41 185;💚;13 Январь, 2024, 21:15;6 424;20a72f29-14f1-05d2-a864-b411bd27ee44;;2
41 186;🙏🏽;13 Январь, 2024, 22:18;6 414;2d7326ee-877d-c460-f35e-5fc7679cc76d;;1
